f1/micro	f1/clade_micro	precision/micro	recall/micro	loss	step
0.08179515600204468	0.1634373813867569	0.04460173845291138	0.4924471080303192	15.167145376205445	200
0.08582068234682083	0.16266889870166779	0.04719807580113411	0.4723437428474426	14.62230031967163	400
0.07610105723142624	0.1604238897562027	0.04663483053445816	0.2067122608423233	10.238075461387634	600
9.984623466152698e-05	0.00022746932518202811	0.07386121898889542	4.9956885050050914e-05	4.080838408470154	800
0.00014394409663509578	0.00022233015624806285	0.15526887774467468	7.200543041108176e-05	3.941550464630127	1000
0.000212884959182702	0.00030847612651996315	0.1853335052728653	0.00010650364856701344	3.7905494832992552	1200
0.005022346042096615	0.005120853893458843	0.808843195438385	0.0025189935695379972	3.614075756072998	1400
0.02873304858803749	0.028844214975833893	0.8656432628631592	0.014608980156481266	3.4802523505687715	1600
0.0734948068857193	0.07363773137331009	0.8824313879013062	0.03834418207406998	3.2891631400585175	1800
0.1117653101682663	0.11189430952072144	0.8965028524398804	0.05959761515259743	3.1682133412361146	2000
0.1648532748222351	0.16497457027435303	0.8876885175704956	0.09086383134126663	3.002369775772095	2200
0.21386875212192535	0.21405157446861267	0.8890321850776672	0.12155526131391525	2.828401790857315	2400
0.259774774312973	0.2605855464935303	0.8958486318588257	0.15191295742988586	2.707617173194885	2600
0.33408835530281067	0.33505740761756897	0.9061142802238464	0.20479938387870789	2.5694123196601866	2800
0.40073370933532715	0.40263602137565613	0.9069414138793945	0.25718584656715393	2.4194904673099518	3000
0.4450875520706177	0.4492284655570984	0.8992000818252563	0.29573559761047363	2.3266941940784456	3200
0.5103476047515869	0.5149651765823364	0.9012476205825806	0.3559574782848358	2.1785300838947297	3400
0.551087498664856	0.5574345588684082	0.9057946801185608	0.3960106670856476	2.0787162905931473	3600
0.5882222652435303	0.5951980352401733	0.899751603603363	0.4369373917579651	1.9741718488931657	3800
0.6303751468658447	0.639487624168396	0.9046191573143005	0.483728289604187	1.8599652087688445	4000
0.6699832677841187	0.6789484024047852	0.9070510864257812	0.5311589241027832	1.7368969798088074	4200
0.6868100762367249	0.6974692940711975	0.9052100777626038	0.553312361240387	1.6907742404937744	4400
0.7147877216339111	0.7262262105941772	0.903816282749176	0.5911513566970825	1.590989533662796	4600
0.7407837510108948	0.7509226202964783	0.9110519289970398	0.6241375207901001	1.494176165163517	4800
0.7588915228843689	0.770976185798645	0.9117695093154907	0.6499184966087341	1.4183191010355949	5000
0.766900360584259	0.7781877517700195	0.9074452519416809	0.6640521287918091	1.3846708503365517	5200
0.7716278433799744	0.7841281294822693	0.9070042967796326	0.6714147329330444	1.348929661810398	5400
0.7898209691047668	0.80369633436203	0.9079044461250305	0.6989185214042664	1.273400572836399	5600
0.8015912771224976	0.814448893070221	0.9103384017944336	0.7160531282424927	1.2104311716556548	5800
0.8112522959709167	0.8235360383987427	0.9123436212539673	0.7303290367126465	1.162085345387459	6000
0.8262068033218384	0.8390368819236755	0.9172824025154114	0.7515832185745239	1.0887923580408096	6200
0.8248605132102966	0.8389502167701721	0.9134344458580017	0.7519457340240479	1.084316109418869	6400
0.8379502296447754	0.8497471809387207	0.918303370475769	0.770527720451355	1.0151428493857384	6600
0.8438559770584106	0.8561063408851624	0.9209858775138855	0.7786465883255005	0.9805085921287536	6800
0.8464323282241821	0.8594290018081665	0.9175004959106445	0.7855823636054993	0.9642356842756271	7000
0.8512530326843262	0.8639827966690063	0.9198838472366333	0.7921521067619324	0.9350264410674572	7200
0.856590986251831	0.8693239092826843	0.9199615120887756	0.801388144493103	0.9009891602396966	7400
0.8619533181190491	0.873167872428894	0.9231653213500977	0.8083539605140686	0.868180927336216	7600
0.8657593727111816	0.8770105242729187	0.923267662525177	0.8149951696395874	0.8447874383628369	7800
0.8673560619354248	0.879260241985321	0.922937273979187	0.8180890679359436	0.8300702793896199	8000
0.8717942237854004	0.883064329624176	0.9243425726890564	0.8248991966247559	0.8067147210240364	8200
