f1/micro	f1/clade_micro	precision/micro	recall/micro	loss	step
0.0771733745932579	0.1652936190366745	0.04212171584367752	0.45978090167045593	15.611047575473785	400
0.04999678209424019	0.11604677140712738	0.041718266904354095	0.06237424537539482	7.368278317451477	800
0.00012449128553271294	0.00023343444627244025	0.04803803935647011	6.23264058958739e-05	4.084248535633087	1200
0.000110175198642537	0.00018875792738981545	0.06312032788991928	5.5135715228971094e-05	3.9814436268806457	1600
0.0017577892867848277	0.001837292336858809	0.5321959257125854	0.0008803484961390495	3.839351037144661	2000
0.019394434988498688	0.019747504964470863	0.8058648705482483	0.009815327823162079	3.701384890675545	2400
0.04192424193024635	0.043106067925691605	0.8023427128791809	0.021524472162127495	3.5813949191570282	2800
0.05573601275682449	0.05775708705186844	0.7735818028450012	0.028909459710121155	3.4746395611763	3200
0.08413787186145782	0.08612807840108871	0.8132500648498535	0.044363852590322495	3.369173530340195	3600
0.11670003086328506	0.119266577064991	0.8345244526863098	0.06273656338453293	3.2195768684148787	4000
0.1494513601064682	0.15246443450450897	0.8407724499702454	0.08201496303081512	3.1065175312757494	4400
0.20196908712387085	0.20633573830127716	0.854658305644989	0.11451543867588043	2.968314280509949	4800
0.23195895552635193	0.23744167387485504	0.8527337908744812	0.1342369019985199	2.8319256579875947	5200
0.2876211404800415	0.29663991928100586	0.8504063487052917	0.17307975888252258	2.691226825118065	5600
0.35668063163757324	0.3653043806552887	0.8644694685935974	0.22469493746757507	2.5580085188150408	6000
0.396404504776001	0.4090360999107361	0.8571439385414124	0.257819265127182	2.441203165650368	6400
0.4451695382595062	0.45955753326416016	0.8589360117912292	0.30044108629226685	2.32315624833107	6800
0.49795404076576233	0.5128626227378845	0.8585377931594849	0.3506724536418915	2.216467762887478	7200
0.5366907715797424	0.5559495091438293	0.8589977025985718	0.3902601897716522	2.124986411035061	7600
0.5728628635406494	0.5932580232620239	0.8610957860946655	0.42919817566871643	2.0198675049841404	8000
0.6048581600189209	0.6280514597892761	0.8599143624305725	0.4664932191371918	1.9344096665084363	8400
0.6355352401733398	0.6587364077568054	0.8643544912338257	0.5025072693824768	1.849762334227562	8800
0.6529142260551453	0.6782985925674438	0.866461992263794	0.5238150358200073	1.7807474112510682	9200
0.6787666082382202	0.7044302225112915	0.8699533939361572	0.5564724206924438	1.6877102059125901	9600
0.6944161057472229	0.7204388380050659	0.8665779829025269	0.5793227553367615	1.6252205999195575	10000
0.7081316113471985	0.7348324060440063	0.870346188545227	0.596884548664093	1.5766367992758752	10400
0.7184465527534485	0.7457917928695679	0.8686078786849976	0.612551212310791	1.5247753551602363	10800
0.7300388813018799	0.7592060565948486	0.8706855177879333	0.628511905670166	1.4723112155497073	11200
0.7422069907188416	0.7704216241836548	0.8738724589347839	0.6450222134590149	1.4134163081645965	11600
0.7577143907546997	0.7850759029388428	0.8796836733818054	0.6654489636421204	1.353165113478899	12000
0.7579812407493591	0.7870761752128601	0.8742657899856567	0.6689988374710083	1.3363827642798425	12400
0.7701271176338196	0.7979893684387207	0.8779234886169434	0.6859076023101807	1.2925545753538608	12800
0.7733583450317383	0.8036787509918213	0.8794332146644592	0.690118134021759	1.2677719371020795	13200
0.7809827327728271	0.8114219903945923	0.8821759223937988	0.7006160616874695	1.2227714416384696	13600
0.791947603225708	0.8233136534690857	0.8850222229957581	0.716586709022522	1.1723301177471876	14000
0.7964672446250916	0.82404625415802	0.8872005939483643	0.722570538520813	1.1600281959027052	14400
0.8014521598815918	0.8294735550880432	0.8878858685493469	0.7303537726402283	1.1254591147601605	14800
0.8053706884384155	0.8327611088752747	0.8893823623657227	0.7358608245849609	1.1036366449296475	15200
0.8106867671012878	0.8379789590835571	0.8905203342437744	0.7439894676208496	1.077356896325946	15600
0.8120853900909424	0.840850830078125	0.8908155560493469	0.7461414337158203	1.0748246788978577	16000
0.8190851211547852	0.8468151688575745	0.8935998678207397	0.7560412287712097	1.0336611369252204	16400
0.8161787390708923	0.8474845886230469	0.8904922604560852	0.7533130049705505	1.046155834197998	16800
0.8233932852745056	0.850425660610199	0.8956040143966675	0.7619581818580627	1.003425177782774	17200
0.8282483816146851	0.85527503490448	0.8949050903320312	0.7708332538604736	0.9873744662106038	17600
0.8318790793418884	0.8595698475837708	0.8981654644012451	0.7747042775154114	0.9611255892366171	18000
0.8368886113166809	0.8630396723747253	0.9008554816246033	0.7814034819602966	0.9404082871228456	18400
0.8446247577667236	0.8710370063781738	0.9045554399490356	0.7921419739723206	0.9039867845922709	18800
0.8430895209312439	0.8695676922798157	0.9026600122451782	0.7908949851989746	0.9092391365766526	19200
0.8446512222290039	0.871042788028717	0.9027038216590881	0.7936142086982727	0.9042122364789248	19600
0.8456757068634033	0.8728044033050537	0.9029649496078491	0.7952222228050232	0.8982152028009296	20000
0.853276252746582	0.8776792287826538	0.907967746257782	0.8047990798950195	0.86190878033638	20400
0.8501260280609131	0.8757929801940918	0.9054076075553894	0.8012065291404724	0.8676547348499298	20800
0.8563686013221741	0.8799681067466736	0.9085375070571899	0.8098655343055725	0.8406330341845751	21200
0.8498530983924866	0.8774663209915161	0.9028529524803162	0.8027306795120239	0.8692342518270015	21600
0.855445384979248	0.8817494511604309	0.9079111218452454	0.8087121844291687	0.8400474134832621	22000
0.8689749240875244	0.8909043073654175	0.9155970811843872	0.8268705606460571	0.77891617462039	22400
0.8615100979804993	0.8854411840438843	0.9111554026603699	0.8169953227043152	0.8146400182694197	22800
0.8647477030754089	0.889181911945343	0.9113264083862305	0.8226989507675171	0.7912745149061083	23200
0.8654807806015015	0.8886457681655884	0.9132974743843079	0.8224220275878906	0.7883419406041503	23600
0.8657746911048889	0.8899232745170593	0.9120819568634033	0.823942244052887	0.7899407304823398	24000
0.870713472366333	0.8938316106796265	0.9158627986907959	0.8298063278198242	0.7634196696430444	24400
0.8722910284996033	0.8951583504676819	0.9164940118789673	0.8321556448936462	0.7587522872909903	24800
0.8723887205123901	0.8967892527580261	0.9161674380302429	0.8326030969619751	0.7500720937177539	25200
0.8744129538536072	0.896679162979126	0.9172433018684387	0.8354042172431946	0.7418564411252737	25600
0.8735405802726746	0.8958979845046997	0.9157285094261169	0.8350688219070435	0.7478647658228874	26000
0.8752959370613098	0.8975395560264587	0.9169175624847412	0.8372889161109924	0.7350420234724879	26400
0.8729940056800842	0.8974572420120239	0.9157069325447083	0.8340880274772644	0.7421015539392829	26800
0.881416380405426	0.9025503993034363	0.9209683537483215	0.8451216816902161	0.7065662322938442	27200
0.8779799938201904	0.8992251753807068	0.9182002544403076	0.8411353826522827	0.7185469613224268	27600
0.8819247484207153	0.9026095867156982	0.9218517541885376	0.8453126549720764	0.6997191840782762	28000
0.8817163705825806	0.903871476650238	0.9207794070243835	0.8458328247070312	0.6984589792788028	28400
0.8793523907661438	0.902151882648468	0.9192157983779907	0.8428029417991638	0.7096881927549838	28800
0.8808985948562622	0.9017967581748962	0.9206051826477051	0.8444756269454956	0.7037295481562614	29200
0.8861590623855591	0.9069147706031799	0.924126923084259	0.8511877059936523	0.6764424747601151	29600
0.8871440887451172	0.907487154006958	0.9239683747291565	0.853142499923706	0.6738285338878631	30000
0.8863739967346191	0.9066165089607239	0.9238107204437256	0.8518533706665039	0.6735680497065186	30400
0.8873018622398376	0.9076604843139648	0.9242527484893799	0.8531919717788696	0.6673116586357355	30800
0.8876354098320007	0.9100480675697327	0.9234077334403992	0.8545312285423279	0.666262275762856	31200
0.8833470344543457	0.9044133424758911	0.9206351637840271	0.8489620685577393	0.6919308010861278	31600
