f1/micro	precision/micro	recall/micro	loss	step
0.09771924465894699	0.05417027696967125	0.49838289618492126	12.746554093360901	200
0.09616535902023315	0.053658973425626755	0.46268486976623535	12.289021277427674	400
0.08492742478847504	0.05695893615484238	0.16686104238033295	7.842184411287308	600
0.00023770527332089841	0.07363525778055191	0.00011904478014912456	3.8759046614170076	800
7.168880256358534e-05	0.07058132439851761	3.586261300370097e-05	3.6786841022968293	1000
0.00294875493273139	0.704870879650116	0.0014774680603295565	3.471496421098709	1200
0.017654431983828545	0.8529163599014282	0.00891952682286501	3.2180720126628874	1400
0.07192927598953247	0.8936739563941956	0.037472669035196304	2.931938741207123	1600
0.15904058516025543	0.9013600945472717	0.08721458911895752	2.676756649017334	1800
0.290465384721756	0.8975511789321899	0.17326940596103668	2.483373139500618	2000
0.4112738072872162	0.8907427787780762	0.26735952496528625	2.3130772483348845	2200
0.5464351773262024	0.891400933265686	0.39397120475769043	2.114568826556206	2400
0.6347127556800842	0.8826721906661987	0.49551358819007874	1.9586758559942246	2600
0.702775776386261	0.8793461918830872	0.5852575898170471	1.8223893660306931	2800
0.7430256605148315	0.8789578080177307	0.6435064077377319	1.7297233819961548	3000
0.7545301914215088	0.8704609274864197	0.6658502221107483	1.676138990521431	3200
0.7799062728881836	0.8760126233100891	0.7028025984764099	1.5653054419159889	3400
0.7844326496124268	0.8745080232620239	0.7111802697181702	1.519800329208374	3600
0.7858594655990601	0.8813259601593018	0.7090537548065186	1.474627391397953	3800
0.8009194135665894	0.8807502388954163	0.7343575358390808	1.406887079179287	4000
0.8024718165397644	0.8822283148765564	0.7359403371810913	1.3657481172680854	4200
0.8047273755073547	0.8888784050941467	0.735131561756134	1.3424508225917817	4400
0.816209614276886	0.8928493857383728	0.7516869902610779	1.2734387144446373	4600
0.8106368780136108	0.8945444226264954	0.7411203384399414	1.2680037003755569	4800
0.8229737281799316	0.900952160358429	0.7574182152748108	1.1869904074072837	5000
0.8190181851387024	0.8964740633964539	0.7538822889328003	1.1849622645974158	5200
0.8278659582138062	0.9055923819541931	0.7624273896217346	1.1377290698885918	5400
0.8353800177574158	0.9080028533935547	0.773513674736023	1.0966687074303627	5600
0.8297011852264404	0.9081499576568604	0.7637279629707336	1.1058050909638404	5800
0.8368195295333862	0.9116811156272888	0.7733194231987	1.0592066046595574	6000
0.8409934043884277	0.9142125844955444	0.7786327004432678	1.0318753215670586	6200
0.845992922782898	0.9161922931671143	0.7857854962348938	0.9835190212726593	6400
0.8474148511886597	0.9172353744506836	0.7874719500541687	0.9722594758868217	6600
0.852230966091156	0.9193044304847717	0.7942795157432556	0.9406268388032913	6800
0.8569663763046265	0.9210003018379211	0.8012577295303345	0.9114469736814499	7000
0.8574691414833069	0.9200009703636169	0.8028967380523682	0.908785343915224	7200
0.8664531111717224	0.9250730276107788	0.8148198127746582	0.8623009431362152	7400
0.8595100045204163	0.9205737709999084	0.8060433268547058	0.8733117158710957	7600
0.8718481063842773	0.9280650019645691	0.8220528960227966	0.8216100871562958	7800
0.8684898614883423	0.9252721667289734	0.8182739615440369	0.8241495123505592	8000
0.8729687333106995	0.9251435399055481	0.8263647556304932	0.799306173324585	8200
0.8784255981445312	0.9295700788497925	0.8326154947280884	0.7733200618624687	8400
0.8799211978912354	0.9296071529388428	0.8352771401405334	0.7560776168107987	8600
0.8825793266296387	0.929504930973053	0.8401641249656677	0.7434113600850105	8800
0.8852948546409607	0.9335213303565979	0.8418063521385193	0.7240244008600711	9000
0.8877074718475342	0.9326234459877014	0.8469191789627075	0.7150033007562161	9200
0.8930649161338806	0.93549644947052	0.8543155193328857	0.6797418765723705	9400
0.8915122747421265	0.9335111379623413	0.8531297445297241	0.6832792389392853	9600
0.8936758637428284	0.9342239499092102	0.8565011620521545	0.6633309365808964	9800
0.8959479331970215	0.9367335438728333	0.8585657477378845	0.6600324258208274	10000
0.8962258100509644	0.9360213279724121	0.8596763014793396	0.650206957757473	10200
0.8995659947395325	0.936009407043457	0.8658542037010193	0.6350238744914531	10400
0.9030027985572815	0.938758134841919	0.8698711395263672	0.617516526132822	10600
0.905677080154419	0.9414263963699341	0.8725435137748718	0.5998230531066656	10800
0.9036585688591003	0.9388990998268127	0.8709677457809448	0.6041754698008299	11000
0.9051905870437622	0.938746452331543	0.8739508986473083	0.5982858286052942	11200
0.9092206954956055	0.942756712436676	0.8779886960983276	0.5795576661080122	11400
0.9116774797439575	0.9428422451019287	0.8825069665908813	0.5612667745351791	11600
0.9107425212860107	0.9413817524909973	0.8820348381996155	0.5665815910696983	11800
0.9126842021942139	0.942671537399292	0.8845458626747131	0.5519774969667196	12000
0.9120770692825317	0.9427878856658936	0.8833038806915283	0.5582750374823808	12200
0.9158459305763245	0.9446309804916382	0.8887631893157959	0.5412298610806465	12400
0.9136450886726379	0.9435018301010132	0.8856199383735657	0.5466263660043478	12600
0.9193020462989807	0.9470356702804565	0.8931465744972229	0.5117210621386766	12800
0.9193719625473022	0.9466538429260254	0.893618643283844	0.5124042342603207	13000
0.9181451797485352	0.9454687833786011	0.8923565745353699	0.5189301867783069	13200
0.9229268431663513	0.9493488073348999	0.8979357481002808	0.49305361218750476	13400
0.9235119223594666	0.9499850273132324	0.8984742164611816	0.49058527082204817	13600
0.9225378036499023	0.948906660079956	0.8975948095321655	0.4961024571210146	13800
0.9210910797119141	0.9481307864189148	0.8955509066581726	0.4986888101696968	14000
0.9255887866020203	0.9499116539955139	0.90248042345047	0.47182414516806603	14200
0.9214956760406494	0.9464889764785767	0.8977884650230408	0.4964010316878557	14400
0.9270430207252502	0.9507184028625488	0.9045181274414062	0.47287692725658415	14600
0.9252055287361145	0.9492285847663879	0.9023683667182922	0.47524419479072094	14800
0.9277580380439758	0.9516345858573914	0.9050501585006714	0.46341814890503885	15000
0.9230591058731079	0.947515606880188	0.8998332619667053	0.48259045980870724	15200
0.9269657731056213	0.9506051540374756	0.9044735431671143	0.4602511205524206	15400
0.9283769726753235	0.9515224695205688	0.9063307046890259	0.45917931854724886	15600
0.9278501868247986	0.9506983160972595	0.9060744643211365	0.45937363408505916	15800
0.9279643893241882	0.9504349827766418	0.9065316915512085	0.4575131279230118	16000
0.9236115217208862	0.9482409358024597	0.900229275226593	0.47214360639452935	16200
0.9274225831031799	0.9504450559616089	0.9054890871047974	0.4621657795459032	16400
0.9281176924705505	0.9523305296897888	0.905105471611023	0.45102698154747484	16600
0.9288227558135986	0.9511348605155945	0.9075334668159485	0.44723626591265203	16800
0.9314579963684082	0.9528380036354065	0.9110164642333984	0.43875898633152244	17000
0.928222119808197	0.9500656127929688	0.9073604345321655	0.45179314479231836	17200
0.9291735887527466	0.9501219987869263	0.9091290235519409	0.4428169951587915	17400
0.9312809109687805	0.952776312828064	0.9107339382171631	0.43666843984276055	17600
0.930461049079895	0.9523541331291199	0.9095519781112671	0.43812377125024793	17800
0.9313899278640747	0.9528958201408386	0.9108332991600037	0.4374528905004263	18000
0.9291214942932129	0.9507831931114197	0.9084248542785645	0.44310233294963836	18200
0.9338775277137756	0.9545508623123169	0.9140806198120117	0.4172869744896889	18400
0.9322543740272522	0.9530697464942932	0.9123287796974182	0.428185056373477	18600
0.9316555261611938	0.9519732594490051	0.9121869802474976	0.4291958685964346	18800
0.9326508641242981	0.9533632397651672	0.9128193855285645	0.43116606913506983	19000
0.9339442849159241	0.9547338485717773	0.9140409231185913	0.41995402131229637	19200
0.9307637214660645	0.952366054058075	0.9101196527481079	0.4313381402939558	19400
0.9344852566719055	0.9547993540763855	0.9150175452232361	0.4203692717850208	19600
0.9315835237503052	0.9517270922660828	0.9122748970985413	0.43168483532965185	19800
0.9339174032211304	0.9543402791023254	0.9143502712249756	0.41629986025393007	20000
