f1/micro	f1/clade_micro	precision/micro	recall/micro	loss	step
0.07769223302602768	0.13333334028720856	0.04238192364573479	0.4656282961368561	16.195164659023284	400
0.07865899056196213	0.13333332538604736	0.044515904039144516	0.33757248520851135	13.88298270225525	800
0.02216946892440319	0.13333334028720856	0.044230446219444275	0.014791741035878658	7.850347208976745	1200
0.00016126869013532996	0.13333334028720856	0.03229096904397011	8.083620195975527e-05	5.16139569401741	1600
5.246755972621031e-05	0.13333334028720856	0.031103795394301414	2.6255926059093326e-05	4.2618514752388	2000
3.725367787410505e-05	0.13333334028720856	0.03752027079463005	1.8636092136148363e-05	4.088046553134919	2400
7.516877758462215e-06	0.13333334028720856	0.015770938247442245	3.7593347315123538e-06	4.058322695493698	2800
4.965505013387883e-06	0.13333334028720856	0.018080297857522964	2.483093339833431e-06	4.047225894927979	3200
7.2878456194303e-06	0.13333334028720856	0.038417212665081024	3.6442684177018236e-06	4.035321404337883	3600
9.326806321041659e-06	0.13333334028720856	0.0568888895213604	4.663785603042925e-06	4.0243492090702055	4000
5.107987090013921e-05	0.13333332538604736	0.10774930566549301	2.5545989046804607e-05	4.012512609362602	4400
1.6192676412174478e-05	0.13333332538604736	0.0757937878370285	8.097204045043327e-06	3.988657376766205	4800
3.2632306101731956e-05	0.13333332538604736	0.0759558230638504	1.631965824344661e-05	3.9650787574052813	5200
8.50206288305344e-06	0.13333334028720856	0.04074464365839958	4.251474820193835e-06	3.9353627508878706	5600
6.735076567565557e-06	0.13333334028720856	0.03013429418206215	3.367914587215637e-06	3.903115898966789	6000
6.787982329115039e-06	0.13333332538604736	0.03567318618297577	3.394314262550324e-06	3.873248218297958	6400
1.0381900210632011e-05	0.13333334028720856	0.052495379000902176	5.1914635150751565e-06	3.8377923023700715	6800
2.5507015379844233e-05	0.13333332538604736	0.1189502403140068	1.2754876479448285e-05	3.8220192980766297	7200
9.555606811773032e-05	0.13333332538604736	0.3339304029941559	4.7784869821043685e-05	3.8027907252311706	7600
0.0008896127110347152	0.13333332538604736	0.6218423247337341	0.00044512475142255425	3.7786581963300705	8000
0.002264932496473193	0.13333334028720856	0.827436089515686	0.0011340182973071933	3.760417786836624	8400
0.0029428889974951744	0.13333334028720856	0.7392372488975525	0.0014743790961802006	3.738045750260353	8800
0.004164865240454674	0.13333334028720856	0.8072491884231567	0.002087818691506982	3.738244040608406	9200
0.007331216707825661	0.13333332538604736	0.8260858654975891	0.0036819460801780224	3.712574245929718	9600
0.014344428665935993	0.13333334028720856	0.8433148264884949	0.007233735639601946	3.6896713089942934	10000
0.016821904107928276	0.13333334028720856	0.8186887502670288	0.00849825982004404	3.6818510693311692	10400
0.020059702917933464	0.13333332538604736	0.8154714703559875	0.01015474833548069	3.671620182991028	10800
0.021330686286091805	0.13333332538604736	0.7921366095542908	0.010810901410877705	3.6538950592279433	11200
0.02166808769106865	0.13333332538604736	0.8062312602996826	0.010981611907482147	3.645415964126587	11600
0.02162100188434124	0.13333334028720856	0.7843422889709473	0.010961582884192467	3.6399221462011337	12000
0.02636631764471531	0.13333332538604736	0.7700303196907043	0.01341279037296772	3.6084406399726867	12400
0.026026947423815727	0.13333334028720856	0.7831619381904602	0.0132333654910326	3.6012452596426012	12800
0.0308536384254694	0.13333332538604736	0.785640299320221	0.0157358068972826	3.607137102484703	13200
0.03636454790830612	0.13333334028720856	0.7840430736541748	0.018613938242197037	3.5901243716478346	13600
0.037027984857559204	0.13333334028720856	0.7707475423812866	0.018969660624861717	3.577872222661972	14000
0.03801008313894272	0.13333334028720856	0.7683013081550598	0.019487082958221436	3.569335173368454	14400
0.04229374974966049	0.13333334028720856	0.7677488327026367	0.021745840087532997	3.5395882290601732	14800
0.03931787982583046	0.13333334028720856	0.7506547570228577	0.020187634974718094	3.5596269845962523	15200
0.039257992058992386	0.13333332538604736	0.7578127384185791	0.02015095017850399	3.5431741750240326	15600
0.04606407880783081	0.13333332538604736	0.7813923358917236	0.023731542751193047	3.5294671070575716	16000
0.04864209517836571	0.13333332538604736	0.7465609312057495	0.025140047073364258	3.5202138674259187	16400
0.050480958074331284	0.13333332538604736	0.7525011897087097	0.02611648105084896	3.515725048184395	16800
0.0520261749625206	0.13333334028720856	0.7501516342163086	0.02694755047559738	3.5079232907295226	17200
0.05522104352712631	0.13333332538604736	0.7598527669906616	0.028651626780629158	3.4852567458152772	17600
0.057379525154829025	0.13333334028720856	0.7465894818305969	0.02983630634844303	3.486008757948875	18000
0.06445859372615814	0.13333334028720856	0.7575650215148926	0.033661361783742905	3.4695328068733216	18400
0.05920515954494476	0.13333332538604736	0.7595651745796204	0.030803071334958076	3.461558799147606	18800
0.07012931257486343	0.13333334028720856	0.7543189525604248	0.036774106323719025	3.444338563084602	19200
0.06844586879014969	0.13333332538604736	0.7471336722373962	0.03586579114198685	3.4549657034873964	19600
0.06633055210113525	0.13333332538604736	0.7616145610809326	0.034675244241952896	3.4405288857221605	20000
0.07264337688684464	0.13333332538604736	0.7563800811767578	0.03815385326743126	3.420700054168701	20400
0.07630524039268494	0.13333332538604736	0.7433958649635315	0.04021662101149559	3.4176338255405425	20800
0.07829505950212479	0.13333334028720856	0.7488149404525757	0.04130703583359718	3.39497383415699	21200
0.07964348047971725	0.13333332538604736	0.755280613899231	0.04203818365931511	3.4105517214536665	21600
0.0805898979306221	0.13333334028720856	0.7420841455459595	0.042608581483364105	3.384988835453987	22000
0.08487113565206528	0.13333334028720856	0.7525104880332947	0.04497160762548447	3.387719014883041	22400
0.08560284227132797	0.13333334028720856	0.7495547533035278	0.04539349675178528	3.365478736162186	22800
0.09136484563350677	0.13333334028720856	0.7757484316825867	0.048540908843278885	3.364020448923111	23200
0.0883011668920517	0.13333332538604736	0.7555708289146423	0.046890560537576675	3.3680726712942124	23600
0.08929707109928131	0.13333332538604736	0.7470871806144714	0.04748649522662163	3.367429022192955	24000
0.09382690489292145	0.13333334028720856	0.7461115121841431	0.05006115883588791	3.3461985754966737	24400
0.09903600066900253	0.13333332538604736	0.750370979309082	0.05301664024591446	3.3427342253923418	24800
0.09983975440263748	0.13333332538604736	0.7556614279747009	0.05345090851187706	3.3278426575660705	25200
0.10954857617616653	0.13333332538604736	0.7551558017730713	0.05905798450112343	3.3162619161605833	25600
0.10641231387853622	0.13333334028720856	0.7560102939605713	0.057234156876802444	3.3238265174627304	26000
0.10630302876234055	0.13333332538604736	0.7491463422775269	0.05721057206392288	3.310115101337433	26400
0.09976863861083984	0.13333332538604736	0.7474321126937866	0.053451742976903915	3.316803635954857	26800
0.10958757251501083	0.13333334028720856	0.7651361227035522	0.059020426124334335	3.296382061243057	27200
0.10665334761142731	0.13333332538604736	0.7480058073997498	0.0574202686548233	3.298718707561493	27600
0.10894442349672318	0.13333334028720856	0.7518295049667358	0.058727163821458817	3.2998652875423433	28000
0.1034013032913208	0.13333334028720856	0.7603555917739868	0.05547252297401428	3.3030818277597427	28400
0.10889856517314911	0.13333332538604736	0.7500748634338379	0.05871123820543289	3.2965461617708205	28800
0.11333451420068741	0.13333332538604736	0.7576332688331604	0.06124832481145859	3.2807961493730544	29200
0.12067791819572449	0.13333334028720856	0.7625537514686584	0.0655236765742302	3.244214499592781	29600
0.11675865203142166	0.13333332538604736	0.7512243986129761	0.06329838186502457	3.2429585045576097	30000
0.11278001964092255	0.13333332538604736	0.7674984931945801	0.06086166575551033	3.267325602769852	30400
0.11000235378742218	0.13333334028720856	0.7520929574966431	0.05934081971645355	3.2663554340600967	30800
0.12189292907714844	0.13333334028720856	0.7632492184638977	0.06623545289039612	3.2494664549827577	31200
0.11870213598012924	0.13333332538604736	0.7528828382492065	0.06443022191524506	3.2435644495487215	31600
0.12806835770606995	0.13333334028720856	0.7540900707244873	0.06997627019882202	3.233127570748329	32000
0.11929204314947128	0.13333332538604736	0.7556698322296143	0.06475741416215897	3.2439355880022047	32400
0.12829206883907318	0.13333332538604736	0.7615057229995728	0.07004646211862564	3.2228725892305374	32800
0.12644200026988983	0.13333332538604736	0.7591157555580139	0.06896453350782394	3.229322335124016	33200
0.1240691989660263	0.13333334028720856	0.7548274993896484	0.06758935004472733	3.233768177032471	33600
0.1315726637840271	0.13333334028720856	0.7724685072898865	0.07191050052642822	3.220793468952179	34000
0.13199511170387268	0.13333332538604736	0.757906436920166	0.07229272276163101	3.219290468096733	34400
0.12653334438800812	0.13333332538604736	0.7401318550109863	0.0691802129149437	3.226095644235611	34800
0.1385277509689331	0.13333332538604736	0.7667907476425171	0.07614172250032425	3.203842729330063	35200
0.12469413131475449	0.13333334028720856	0.7490167617797852	0.0680079460144043	3.212405740022659	35600
0.1269174963235855	0.13333334028720856	0.7543547749519348	0.06928742676973343	3.2123871183395387	36000
0.13338011503219604	0.13333332538604736	0.7685714364051819	0.07302669435739517	3.197341032028198	36400
0.135256826877594	0.13333334028720856	0.7606893181800842	0.07422754168510437	3.206516842842102	36800
0.1278166025876999	0.13333332538604736	0.7613013386726379	0.06976478546857834	3.2185531425476075	37200
0.13313686847686768	0.13333334028720856	0.7555109858512878	0.07300054281949997	3.2005704182386396	37600
0.14168721437454224	0.13333332538604736	0.762750506401062	0.07809720933437347	3.1722568064928054	38000
0.1379873901605606	0.13333332538604736	0.750558614730835	0.07597780972719193	3.203846737742424	38400
0.1465156376361847	0.13333334028720856	0.7738747596740723	0.08091779053211212	3.17866712808609	38800
0.13338367640972137	0.13333334028720856	0.7687368392944336	0.07302732765674591	3.1989401143789293	39200
0.15054269134998322	0.13333332538604736	0.7594570517539978	0.08355239033699036	3.1722645503282547	39600
0.14337891340255737	0.13333332538604736	0.7631430625915527	0.07912217825651169	3.186524007320404	40000
