f1/micro	precision/micro	recall/micro	loss	step
0.08727717399597168	0.04772544652223587	0.5096014142036438	12.740656490325927	200
0.08677533268928528	0.047715503722429276	0.4783596694469452	12.253726963996888	400
0.07185688614845276	0.04726371541619301	0.14980776607990265	7.462828979492188	600
0.00012394713121466339	0.04908143728971481	6.205192039487883e-05	3.4548211765289305	800
5.864389822818339e-05	0.04264542832970619	2.9342125344555825e-05	3.293154581785202	1000
0.00013859599130228162	0.13650013506412506	6.933319673407823e-05	3.130972434282303	1200
0.002514924854040146	0.683672308921814	0.0012597794411703944	2.9769148302078245	1400
0.009303986094892025	0.7851682305335999	0.00467971945181489	2.8291543078422547	1600
0.054937224835157394	0.8714632391929626	0.028362605720758438	2.641051069498062	1800
0.09215761721134186	0.8644514679908752	0.048673294484615326	2.5099142563343046	2000
0.166517972946167	0.8716456294059753	0.09205169975757599	2.374171392321587	2200
0.25797146558761597	0.8783910274505615	0.15118643641471863	2.232284556031227	2400
0.3324180841445923	0.8695222735404968	0.20548804104328156	2.1320286732912064	2600
0.4520365595817566	0.8735722899436951	0.30490633845329285	1.9803720849752426	2800
0.5052968263626099	0.8697185516357422	0.35609081387519836	1.8970369976758956	3000
0.5509496927261353	0.8679357767105103	0.4035615921020508	1.8091050976514815	3200
0.6127457022666931	0.8699706792831421	0.4729176461696625	1.6924702268838883	3400
0.649254560470581	0.8729483485221863	0.516819179058075	1.6022304594516754	3600
0.6768094301223755	0.8663265109062195	0.555326521396637	1.5185720852017404	3800
0.7065573930740356	0.8751571774482727	0.592426061630249	1.434600735604763	4000
0.7257065176963806	0.871721625328064	0.621589183807373	1.3637719285488128	4200
0.7303832769393921	0.8753722310066223	0.6265989542007446	1.3353268072009086	4400
0.7508573532104492	0.8757427334785461	0.6571450233459473	1.2465425324440003	4600
0.7785870432853699	0.8839695453643799	0.695654571056366	1.1499765011668206	4800
0.7815617918968201	0.8841193914413452	0.700324296951294	1.1278589382767676	5000
0.793081521987915	0.890365719795227	0.7149624824523926	1.079088099896908	5200
0.8140243291854858	0.8973013162612915	0.7448922395706177	0.995370334982872	5400
0.8095136284828186	0.8910207152366638	0.741668701171875	1.002745519578457	5600
0.8223885893821716	0.8948144316673279	0.7608092427253723	0.936874084174633	5800
0.8373109698295593	0.9019696116447449	0.7813024520874023	0.8835325042903424	6000
0.8448031544685364	0.9043360352516174	0.7926243543624878	0.8481938983500004	6200
0.8504903316497803	0.9069359302520752	0.8006592392921448	0.8205920720100403	6400
0.8542050719261169	0.907226026058197	0.8070394992828369	0.7929245601594448	6600
0.8585878014564514	0.9084577560424805	0.8139081001281738	0.78036139190197	6800
0.8608285784721375	0.9064096212387085	0.819612443447113	0.7645659574866295	7000
0.868026077747345	0.9112001657485962	0.8287583589553833	0.7276396481692791	7200
0.8729019165039062	0.9139293432235718	0.835399866104126	0.7003847499191761	7400
0.8800516724586487	0.9182069897651672	0.8449408411979675	0.6717124752700329	7600
0.8796948194503784	0.9142541289329529	0.8476529121398926	0.666666606515646	7800
0.883751392364502	0.917005181312561	0.8528250455856323	0.6421755534410477	8000
0.8866646885871887	0.918493390083313	0.8569681644439697	0.6299665843695402	8200
0.8887812495231628	0.9201065301895142	0.8595187067985535	0.6236195194721222	8400
0.8925870656967163	0.9227771759033203	0.8643098473548889	0.6017519706487655	8600
0.8965395092964172	0.9244049787521362	0.8703047633171082	0.5724467498064041	8800
0.8950923681259155	0.9227212071418762	0.8690700531005859	0.5854212641716003	9000
0.897892415523529	0.9246445298194885	0.87264484167099	0.5680581204593181	9200
0.8992108106613159	0.9246501326560974	0.8751336932182312	0.5589023549109697	9400
0.9034645557403564	0.9273805618286133	0.8807508945465088	0.5408715955168009	9600
0.9034494757652283	0.925881028175354	0.8820791244506836	0.5350252689421177	9800
0.9018447399139404	0.9258019328117371	0.8790960907936096	0.5371774636209011	10000
0.9083479046821594	0.9313836097717285	0.8864240646362305	0.5097744913399219	10200
0.9104503989219666	0.9304452538490295	0.8912967443466187	0.49747112788259984	10400
0.9106338024139404	0.9311879873275757	0.8909674286842346	0.49392320796847344	10600
0.9104092121124268	0.9304297566413879	0.8912321329116821	0.49413095638155935	10800
0.913947582244873	0.9323163032531738	0.8962887525558472	0.4764795619994402	11000
0.9154763221740723	0.9321389198303223	0.8993990421295166	0.47406233474612236	11200
0.9163027405738831	0.9338220953941345	0.89942866563797	0.46517298877239227	11400
0.9189563393592834	0.9359563589096069	0.9025629758834839	0.4500058154761791	11600
0.9175449013710022	0.9344618320465088	0.9012296199798584	0.45618081755936146	11800
0.9198958277702332	0.9370457530021667	0.9033623933792114	0.4494301772862673	12000
0.9200713038444519	0.9363969564437866	0.9043052196502686	0.43659200437366963	12200
0.9215232729911804	0.9366386532783508	0.9068878889083862	0.43426390785723923	12400
0.9220060110092163	0.9370823502540588	0.9074071049690247	0.4366889449954033	12600
0.9207553267478943	0.9354179501533508	0.9065452814102173	0.437810325846076	12800
0.9223339557647705	0.9371681809425354	0.9079619646072388	0.43290301762521266	13000
0.9262735247612	0.9401671290397644	0.9127845764160156	0.40432093895971777	13200
0.9242237210273743	0.9384479522705078	0.9104242324829102	0.42257772751152517	13400
0.9250561594963074	0.9398117661476135	0.9107566475868225	0.4146406748145819	13600
0.9249438643455505	0.9392223358154297	0.9110930562019348	0.41691266916692254	13800
0.9258140325546265	0.9396604299545288	0.9123699069023132	0.4112320138514042	14000
0.925730288028717	0.9392678737640381	0.9125775098800659	0.41048271879553794	14200
0.9300549030303955	0.9422511458396912	0.9181704521179199	0.39170837447047235	14400
0.9288174510002136	0.9418016672134399	0.9161863327026367	0.3917037935554981	14600
0.9237256050109863	0.9381965398788452	0.909694254398346	0.4145030149817467	14800
0.9285823702812195	0.9414607882499695	0.9160515069961548	0.3983726260066032	15000
0.9269791841506958	0.9400864839553833	0.9142322540283203	0.40332808554172517	15200
0.9293991923332214	0.9421472549438477	0.9169915318489075	0.39235753707587717	15400
0.9296797513961792	0.9424675703048706	0.9172342419624329	0.39072138756513597	15600
0.9324598908424377	0.9442480206489563	0.9209625124931335	0.37771443597972393	15800
0.9344294667243958	0.9456599950790405	0.9234626293182373	0.3652173434942961	16000
0.9330922961235046	0.9446882009506226	0.9217776656150818	0.37570739053189756	16200
0.931073009967804	0.943586528301239	0.9188870191574097	0.3818915937840939	16400
0.9326612949371338	0.9445794820785522	0.9210401773452759	0.3745465872809291	16600
0.9334496259689331	0.9449074268341064	0.92226642370224	0.3712179506570101	16800
0.9307389855384827	0.9428877234458923	0.9188992381095886	0.382218109741807	17000
0.9339211583137512	0.9451634883880615	0.9229429960250854	0.3649364063888788	17200
0.933499813079834	0.9449365735054016	0.9223366379737854	0.37020431734621523	17400
0.9353907108306885	0.9461008310317993	0.924920380115509	0.35804830741137267	17600
0.935141921043396	0.9461676478385925	0.9243701696395874	0.36036470755934713	17800
0.9352862238883972	0.9467055201530457	0.9241390824317932	0.35999049559235574	18000
0.9358572363853455	0.9464554190635681	0.9254938364028931	0.35301169477403166	18200
0.9355950951576233	0.9460817575454712	0.9253383278846741	0.3568685534596443	18400
0.9329030513763428	0.9440637826919556	0.9220031499862671	0.3726585663855076	18600
0.9351014494895935	0.945387601852417	0.9250367283821106	0.36361315883696077	18800
0.9381635785102844	0.9482722282409668	0.9282680749893188	0.3429350086301565	19000
0.9346976280212402	0.94524085521698	0.9243869781494141	0.3602618008852005	19200
0.9337266087532043	0.9454309940338135	0.9223084449768066	0.36356429174542426	19400
0.9365177154541016	0.9461750984191895	0.9270555377006531	0.34896889559924604	19600
0.9335896372795105	0.9441475868225098	0.9232652187347412	0.3675988757237792	19800
0.9338963031768799	0.9459017515182495	0.9221917390823364	0.36375706784427164	20000
